"SubmissionID","StudentID","project","course","sem","report"
5864,"S8640595","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5844,"S8640601","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7666,"S8640615","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5884,"S8640655","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6018,"S8640659","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5648,"S8640685","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6342,"S8640705","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6266,"S8640727","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5596,"S8640775","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5720,"S8640805","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5950,"S8640807","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5597,"S8640833","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5771,"S8640851","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5776,"S8640883","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6073,"S8640915","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6428,"S8640935","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5706,"S8641051","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5562,"S8641071","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6343,"S8641095","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6181,"S8641097","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5733,"S8641101","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5839,"S8641103","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5954,"S8641121","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5652,"S8641167","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5963,"S8641181","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5759,"S8641269","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6001,"S8641283","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6021,"S8641297","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6042,"S8641309","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5558,"S8641375","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7667,"S8641385","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5676,"S8641389","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7679,"S8641445","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6331,"S8641479","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6312,"S8641533","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5731,"S8641545","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5542,"S8641585","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6135,"S8641623","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5693,"S8641627","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6070,"S8641665","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5683,"S8641747","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7675,"S8641813","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5686,"S8641869","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6292,"S8641871","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5856,"S8641873","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6000,"S8641877","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5692,"S8641897","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6297,"S8641901","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5981,"S8641957","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5919,"S8641971","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5908,"S8642017","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6209,"S8642043","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5889,"S8642047","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5841,"S8642073","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6202,"S8642131","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6087,"S8642139","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6273,"S8642193","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5611,"S8642219","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6238,"S8642227","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5837,"S8642237","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5551,"S8642263","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5601,"S8642275","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5575,"S8642281","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6007,"S8642305","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6158,"S8642331","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6149,"S8642401","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5669,"S8642417","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6150,"S8642421","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6368,"S8642451","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5699,"S8642457","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6075,"S8642477","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6061,"S8642481","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5913,"S8642487","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6405,"S8642511","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5858,"S8642529","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6034,"S8642537","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5718,"S8642583","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5790,"S8642593","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5668,"S8642619","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6280,"S8642657","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5725,"S8642681","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5641,"S8642723","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5564,"S8642767","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
8806,"S8642799","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5659,"S8642811","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5654,"S8642813","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6104,"S8642815","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6316,"S8642831","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6122,"S8642857","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
8452,"S8642865","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5863,"S8642885","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6341,"S8642895","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5765,"S8642913","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6377,"S8642917","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6112,"S8642927","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5746,"S8642935","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5620,"S8642959","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7658,"S8643005","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6414,"S8643047","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6267,"S8643071","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5786,"S8643097","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5925,"S8643103","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5986,"S8643111","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5973,"S8643113","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6137,"S8643135","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5552,"S8643237","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6197,"S8643273","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5804,"S8643287","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5631,"S8643301","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6155,"S8643311","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5666,"S8643327","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6223,"S8643351","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5927,"S8643365","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5907,"S8643405","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5767,"S8643409","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6336,"S8643415","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6250,"S8643439","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5820,"S8643451","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6438,"S8643493","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6068,"S8643505","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6406,"S8643519","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5826,"S8643535","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6269,"S8643537","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5691,"S8643545","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5999,"S8643559","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5528,"S8643593","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5952,"S8643645","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6390,"S8643661","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5872,"S8643663","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6382,"S8643671","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6141,"S8643673","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6396,"S8643683","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5821,"S8643685","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6353,"S8643739","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6301,"S8643741","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5984,"S8643747","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6256,"S8643791","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6245,"S8643805","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5709,"S8643821","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6095,"S8643859","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5600,"S8643887","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5951,"S8643891","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6347,"S8643919","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5911,"S8643927","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5750,"S8643939","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6204,"S8643945","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6138,"S8643985","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6261,"S8644065","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5818,"S8644083","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5556,"S8644087","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5738,"S8644123","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5980,"S8644157","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6436,"S8644205","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6046,"S8644211","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6120,"S8644215","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5664,"S8644223","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5978,"S8644315","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5754,"S8644317","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5622,"S8644327","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6240,"S8644341","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6239,"S8644367","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6359,"S8644375","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5809,"S8644415","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5783,"S8644459","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6325,"S8644465","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6340,"S8644515","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6060,"S8644543","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6057,"S8644595","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6189,"S8644637","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6066,"S8644673","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5961,"S8644687","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6178,"S8644759","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6100,"S8644787","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5530,"S8644799","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5775,"S8644801","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6408,"S8644811","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6184,"S8644843","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7678,"S8644847","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6332,"S8644883","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6265,"S8644917","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6412,"S8644933","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5615,"S8644955","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6173,"S8644971","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6192,"S8645001","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5797,"S8645065","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5810,"S8645071","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5873,"S8645129","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5739,"S8645153","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5518,"S8645215","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5789,"S8645259","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5681,"S8645311","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5940,"S8645337","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5850,"S8645351","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5852,"S8645359","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5521,"S8645397","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5787,"S8645401","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5994,"S8645455","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5970,"S8645491","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5723,"S8645493","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6246,"S8645501","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6157,"S8645515","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6102,"S8645555","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5773,"S8645577","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7685,"S8645595","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5962,"S8645605","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5842,"S8645631","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6005,"S8645641","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6440,"S8645657","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5880,"S8645661","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6094,"S8645663","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6372,"S8645701","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5700,"S8645757","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5982,"S8645765","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6043,"S8645859","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6105,"S8645877","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6363,"S8645879","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6097,"S8645881","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5543,"S8645883","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6370,"S8645885","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5707,"S8645893","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7689,"S8645901","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6402,"S8645913","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6218,"S8645937","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6176,"S8645939","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5617,"S8645947","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6011,"S8645977","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6175,"S8645981","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6376,"S8645995","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5847,"S8646003","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6160,"S8646087","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5680,"S8646091","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6244,"S8646097","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6308,"S8646099","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6040,"S8646107","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6407,"S8646167","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6037,"S8646173","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5932,"S8646295","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5983,"S8646297","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6205,"S8646307","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7686,"S8646309","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6111,"S8646315","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6161,"S8646319","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7688,"S8646347","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5831,"S8646365","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5574,"S8646379","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5640,"S8646403","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5828,"S8646427","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6391,"S8646429","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6315,"S8646507","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5741,"S8646509","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6413,"S8646529","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6255,"S8646537","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5784,"S8646543","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6010,"S8646593","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5798,"S8646605","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5756,"S8646621","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6288,"S8646673","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5891,"S8646689","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5833,"S8646691","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6108,"S8646705","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5768,"S8646767","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6411,"S8646821","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5730,"S8646825","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7670,"S8646857","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6389,"S8646865","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6272,"S8646907","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6278,"S8646927","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6378,"S8646955","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6028,"S8647007","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7692,"S8647025","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5865,"S8647039","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6386,"S8647059","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6200,"S8647079","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5861,"S8647089","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6020,"S8647117","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6333,"S8647127","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5623,"S8647135","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5933,"S8647139","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5817,"S8647159","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5958,"S8647163","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6285,"S8647175","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6030,"S8647183","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6435,"S8647195","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6364,"S8647263","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6129,"S8647289","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5635,"S8647311","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6055,"S8647321","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5561,"S8647347","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5801,"S8647411","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6039,"S8647413","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6084,"S8647435","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5592,"S8647491","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5603,"S8647547","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5972,"S8647561","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5827,"S8647569","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5630,"S8647573","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6188,"S8647581","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6328,"S8647595","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6139,"S8647609","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5531,"S8647615","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5606,"S8647697","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6029,"S8647717","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5803,"S8647731","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5791,"S8647735","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5643,"S8647739","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5875,"S8647757","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6143,"S8647767","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6318,"S8647771","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6375,"S8647797","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5673,"S8647805","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6050,"S8647809","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5593,"S8647845","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6078,"S8647863","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5815,"S8647865","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5987,"S8647877","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5968,"S8647899","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6296,"S8647909","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6279,"S8647953","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6422,"S8647989","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5830,"S8647995","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5878,"S8647997","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6016,"S8648005","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6434,"S8648107","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6393,"S8648139","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5996,"S8648161","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5625,"S8648169","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6191,"S8648251","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6327,"S8648283","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
5829,"S8648287","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
6071,"S8648347","BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
